longname,LICO-AT %,Household income < C$50k %,Household income C$50k - C$100k %,Household income > C$100k %,Individual income < C$50k %,Individual income C$50k - C$100k %,Individual income > C$100k %
"Toronto CMA, ON, Canada",0.06570243129986307,0.20510131507773774,0.29758428188380076,0.49731440303846147,0.5999481039607285,0.2671581157377902,0.13289378030148136
"Montréal CMA, QC, Canada",0.06998511216720005,0.2950913647880532,0.34284264913268286,0.362065986079264,0.6084258476146491,0.29641906848113514,0.09515508390421584
"Vancouver CMA, BC, Canada",0.07691282144423565,0.234942963532123,0.30714482731445947,0.45791220915341757,0.5954632565594631,0.2829808239543762,0.12155591948616085
"Ottawa - Gatineau CMA, QC-ON, Canada",0.05378942887353922,0.18860273132332012,0.3112311401528381,0.5001661285238419,0.5064315540444448,0.3369315561990709,0.15663688975648418
"Calgary CMA, AB, Canada",0.053772076134780064,0.17910912487636899,0.3059819040990513,0.5149089710245799,0.5488383256955162,0.29165648044022213,0.1595051938642617
"Edmonton CMA, AB, Canada",0.05084825346832191,0.19150756272502462,0.3186497081135952,0.4898427291613803,0.5428228861477589,0.31734375874745824,0.13983335510478279
"Québec CMA, QC, Canada",0.04832739922856561,0.2827536329625362,0.35547765244104934,0.3617687145964144,0.5531727612648267,0.35853253237857846,0.08829470635659474
"Winnipeg CMA, MB, Canada",0.07729886114278019,0.24725839616175385,0.3499750763287442,0.402766527509502,0.615864322533139,0.2985011659302877,0.08563451153657325
"Hamilton CMA, ON, Canada",0.05404055474111643,0.2161481506354828,0.3187488457211939,0.46510300364332324,0.5783764616760817,0.29806506725120313,0.12355847107271521
"Kitchener - Cambridge - Waterloo CMA, ON, Canada",0.062343081438523476,0.20771269733292652,0.3287982923224879,0.46348901034458556,0.5832140300644241,0.3045700608446667,0.11221590909090913
"London CMA, ON, Canada",0.056128711850748046,0.2628252445100572,0.3563388078981354,0.38083594759180744,0.6123111294020817,0.29407960491504465,0.09360926568287374
"Halifax CMA, NS, Canada",0.054572327420124744,0.2572835007698415,0.3528295695246178,0.38988692970554073,0.5934684026177708,0.3115432238855407,0.09498837349668847
"St. Catharines - Niagara CMA, ON, Canada",0.04147579401062203,0.2733255462807326,0.3656021195977317,0.3610723341215358,0.6505187344594012,0.27131384149304066,0.07816742404755798
"Windsor CMA, ON, Canada",0.043839571434805935,0.24449760276068724,0.3546969192817598,0.4008054779575529,0.6217140633327463,0.28365450872434095,0.0946314279429129
"Oshawa CMA, ON, Canada",0.029945975016500825,0.1616814313010251,0.31089108910891083,0.5274274795900641,0.564153345593436,0.30562235739771465,0.13022429700884947
"Victoria CMA, BC, Canada",0.04468288003524216,0.23823868638936424,0.34075860748827563,0.4210027061223601,0.5508134637427573,0.33416065574596254,0.11502588051128024
"Saskatoon CMA, SK, Canada",0.04737072246424937,0.22160870281852618,0.3340613153123457,0.44432998186912814,0.5640046975924827,0.3183877191510783,0.11760758325643901
"Regina CMA, SK, Canada",0.042552755162725824,0.20770182493040562,0.33601402206412995,0.45628415300546443,0.5330518152604045,0.34100868456696687,0.12593950017262862
"Sherbrooke CMA, QC, Canada",0.047287741229070576,0.3677697981366464,0.3459336180124227,0.28629658385093093,0.6433995979450523,0.2906801429528704,0.06592025910207729
"Kelowna CMA, BC, Canada",0.0426740105283681,0.24332989186545667,0.34103135358365466,0.41563875455088867,0.5957639193336255,0.2969366505918457,0.10729943007452886
"Barrie CMA, ON, Canada",0.03326180257510726,0.17624925737672476,0.3250379563007457,0.4987127863225295,0.5878990993147606,0.30258236332625194,0.1095185373589876
"St. John's CMA, NL, Canada",0.04761163459707587,0.2603999690904047,0.3160744065611761,0.42352562434841917,0.5822831303087468,0.3007692773737238,0.11694759231752944
"Abbotsford - Mission CMA, BC, Canada",0.03426791277258562,0.2068567914520718,0.3244676762241527,0.46867553232377557,0.6309700385642244,0.287847325224958,0.08118263621081785
"Kingston CMA, ON, Canada",0.05103200717918039,0.2456875480131295,0.3484181856274877,0.4058942663593827,0.5785807575097954,0.3145769844725005,0.10684225801770417
"Greater Sudbury / Grand Sudbury CMA, ON, Canada",0.03782343076185913,0.2462947427293069,0.3307466442953025,0.4229586129753907,0.5571527853981497,0.3165807088774274,0.12626650572442286
"Guelph CMA, ON, Canada",0.03990032609364437,0.1877708233028409,0.32081527844647695,0.49141389825068216,0.5534547954623579,0.3215690768114283,0.12497612772621393
"Trois-Rivières CMA, QC, Canada",0.046604139715394594,0.38193565576500355,0.3451675214813831,0.27289682275361354,0.6474085010490324,0.2868909783199937,0.06570052063097385
"Saguenay CMA, QC, Canada",0.03589909749789667,0.31962629645975393,0.362442360591781,0.31793134294846515,0.6135170294312206,0.30804390021702044,0.078439070351759
"Moncton CMA, NB, Canada",0.04799165362545644,0.2882684114424836,0.37621728545343847,0.3355143031040779,0.6402799999999994,0.2925200000000005,0.06720000000000015
"Brantford CMA, ON, Canada",0.03416259125380959,0.23142407698713835,0.346257055612103,0.42231886740075864,0.6087459921624514,0.3056644104025648,0.08558959743498382
"Saint John CMA, NB, Canada",0.04250699822337825,0.29510953972543247,0.35855063431991135,0.3463398259546561,0.6337292968269213,0.2822532112944928,0.08401749187858595
"Peterborough CMA, ON, Canada",0.04536489151873766,0.2662381272186514,0.3560395279669957,0.37772234481435296,0.6305923277611365,0.27867426804522144,0.09073340419364205
"Lethbridge CMA, AB, Canada",0.036663035280315025,0.23370547581073958,0.3565124933545994,0.4097820308346611,0.5913104718565468,0.3110677718186252,0.09762175632482796
"Thunder Bay CMA, ON, Canada",0.047738904270492495,0.2621922235953988,0.35050860347941787,0.38729917292518323,0.5787831513260532,0.3233858386593527,0.09783101001459418
"Nanaimo CMA, BC, Canada",0.04459436557391707,0.2752418084686292,0.3577358285032161,0.3670223630281546,0.6230357863511362,0.2913733009648146,0.08559091268404913
"Kamloops CMA, BC, Canada",0.03605599283593351,0.23108967331725488,0.33336987502740617,0.43554045165533894,0.577943615257048,0.3054726368159205,0.11658374792703147
"Chilliwack CMA, BC, Canada",0.03262377421669452,0.2530827950675276,0.34492072812683533,0.401996476805637,0.6184096552520643,0.2947970202690998,0.08679332447883593
"Belleville - Quinte West CMA, ON, Canada",0.036840175953079146,0.26621085134539024,0.3759373621526244,0.35785178650198535,0.6270230643433146,0.29983646309141165,0.07314047256527377
"Fredericton CMA, NB, Canada",0.042385738668689533,0.2605960264900661,0.36843267108167754,0.3709713024282564,0.607235439829483,0.3092344029033933,0.08353015726712365
"Chatham-Kent CMA, ON, Canada",0.03416697906067587,0.3088661874132931,0.3699079329045279,0.3212258796821791,0.6593413802151674,0.27538703752295923,0.06527158226187332
"Drummondville CMA, QC, Canada",0.03985322597084904,0.3696528555431134,0.35856662933930566,0.27178051511758095,0.6635608159153864,0.29004029211785454,0.04639889196675899
"Red Deer CMA, AB, Canada",0.03547045839535958,0.23602800763844703,0.34602164226607246,0.4179503500954806,0.582842000662471,0.3049354090758529,0.112222590261676
"Cape Breton CMA, NS, Canada",0.05125666831655929,0.38447951012717824,0.35539331135186064,0.2601271785209611,0.7129693909750714,0.2411486273272322,0.04588198169769638
"Sarnia CMA, ON, Canada",0.0376437234210112,0.24641729414622338,0.3478260869565216,0.40575661889725506,0.5825063613231558,0.29230279898218786,0.1251908396946563
"Granby CMA, QC, Canada",0.030615148238775414,0.33221099887766564,0.36226462152388056,0.3055243795984538,0.634612719966745,0.29984758209782486,0.06553969793543016
"Prince George CMA, BC, Canada",0.033015617822691676,0.20704783470138702,0.3311633172940845,0.4617888480045284,0.5478883321403007,0.32684323550465266,0.12526843235504653
"Kawartha Lakes CMA, ON, Canada",0.027126764210798945,0.2555538294236442,0.35389156439335134,0.39055460618300447,0.6267323683400058,0.287496150292578,0.08577148136741619
"Charlottetown CMA, PE, Canada",0.053472038165915704,0.27929069031032294,0.36336288790373705,0.35734642178594,0.6303189308846437,0.3003197507583832,0.06936131835697307
"Sault Ste. Marie CMA, ON, Canada",0.04394104803493449,0.29841029523088597,0.3459500378501132,0.3556396669190009,0.6151534838395325,0.30038980022738315,0.08445671593308425
"Medicine Hat CMA, AB, Canada",0.03488372093023268,0.2636043533930857,0.3505121638924459,0.3858834827144684,0.5995750106247341,0.2932426689332773,0.10718232044198871
"Wood Buffalo CMA, AB, Canada",0.02029533716447222,0.05711903272878884,0.13487596414425684,0.8080050031269543,0.3757140043332676,0.2417766397478827,0.38250935591884977
"North Bay CMA, ON, Canada",0.04206008583690996,0.28928747737370425,0.352311996050683,0.3584005265756128,0.6126540531157788,0.296563096684603,0.09078285019961806
"Vernon CMA, BC, Canada",0.032150415106625446,0.27324545778411125,0.35001781261132864,0.3767367296045601,0.6206833210874358,0.2869213813372519,0.09239529757531219
"Norfolk CMA, ON, Canada",0.024421221898489328,0.2420638439455898,0.3683406573155129,0.3895954987388973,0.620023550375714,0.3037684107462163,0.07620803887806972
"Grande Prairie CMA, AB, Canada",0.031084337349397567,0.1666666666666666,0.307193642827269,0.5261396905060645,0.5054529748407298,0.3383003995248893,0.15624662563438083
"Courtenay CMA, BC, Canada",0.032964349666286835,0.26732133115111834,0.3800691034733588,0.35260956537552296,0.6182681131344441,0.2992057342115458,0.08252615265401007
"Cornwall CMA, ON, Canada",0.04954207608781219,0.35099653633908623,0.3702851649641894,0.2787182986967244,0.6771327816044436,0.27067691376344555,0.05219030463211097
"Saint-Hyacinthe CMA, QC, Canada",0.046487333507443156,0.370891161431702,0.3690650109569026,0.2600438276113954,0.6567953463775782,0.29201480698043336,0.05118984664198837
"Brandon CMA, MB, Canada",0.05346270928462706,0.27574291637871445,0.360746371803732,0.36351071181755357,0.6097649624424523,0.31439302156530147,0.0758420159922461
"Rimouski CMA, QC, Canada",0.03832479220749119,0.35309540748461044,0.3536963089900191,0.2932082835253705,0.6272316840381992,0.3095054289089329,0.06326288705286784
"Victoriaville CMA, QC, Canada",0.03680304853590056,0.3769430051813471,0.3531951640759929,0.26986183074265996,0.667929138668296,0.282467929138668,0.04960293219303599
"Joliette CMA, QC, Canada",0.04477762125176087,0.3865107538108166,0.35477135101273727,0.25871789517644606,0.6634034324389653,0.28233019095963274,0.05426637660140196
"Shawinigan CMA, QC, Canada",0.056576047024246956,0.4545087754690331,0.3498083518257013,0.19568287270526546,0.714320896441325,0.24886097771210425,0.036818125846570626
"Duncan CMA, BC, Canada",0.02917004282903112,0.2803347280334731,0.359309623430962,0.360355648535565,0.6399788611441407,0.28246796142158803,0.07755317743427147
"Penticton CMA, BC, Canada",0.032924171159802666,0.32013358778625955,0.3623568702290081,0.31750954198473247,0.6468182979810885,0.27830309225658084,0.07487860976233068
"Woodstock CMA, ON, Canada",0.02918436240879889,0.23974082073434136,0.3693304535637149,0.39092872570194376,0.6009589041095891,0.3256164383561642,0.07342465753424657
"Truro CMA, NS, Canada",0.03867465792151975,0.3513779527559055,0.3727854330708663,0.27583661417322825,0.6806508000537851,0.264488368965981,0.054860830980233935
"Prince Albert CMA, SK, Canada",0.05494892567805567,0.2656250000000007,0.3556985294117644,0.3786764705882349,0.6030174446016031,0.30567342448530566,0.09130913091309126
"Salaberry-de-Valleyfield CMA, QC, Canada",0.04496064306022987,0.3802443424268939,0.3616007110846733,0.2581549464884327,0.6666972376608972,0.28818777318255573,0.04511498915654707
"Rouyn-Noranda CMA, QC, Canada",0.024725943970767356,0.3023441662226955,0.32791688865210455,0.3697389451251999,0.569263094702086,0.3184751613387364,0.1122617439591776
"Sorel-Tracy CMA, QC, Canada",0.04462850785016688,0.3917062203347492,0.34723957032225816,0.26105420934299256,0.6683032490974732,0.26628158844765326,0.06541516245487362
"Timmins CMA, ON, Canada",0.0386678308594237,0.2766934557979334,0.31113662456946045,0.4121699196326061,0.566220581449008,0.2988770958314104,0.13490232271958147
"Campbell River CMA, BC, Canada",0.031366980766748445,0.26370064820271044,0.3656452563347085,0.37065409546258105,0.6207106908647249,0.29159676681409175,0.08769254232118351
"Moose Jaw CMA, SK, Canada",0.050162770050310675,0.2976554536187562,0.3465851172273193,0.35575942915392456,0.5989415989415992,0.2969192969192966,0.10413910413910413
"Saint-Georges CMA, QC, Canada",0.0276954976303318,0.3607694733522548,0.35603910438347536,0.2831914222642699,0.6391004715270223,0.3103010518679723,0.05059847660500545
"New Glasgow CMA, NS, Canada",0.03779244151169772,0.36196117143797335,0.3636064494899637,0.274432379072063,0.68461676539221,0.2613534374439056,0.05402979716388438
"Val-d'Or CMA, QC, Canada",0.026749611197511656,0.31235584843492586,0.31037891268533785,0.3772652388797362,0.5716949468581015,0.30598545590154796,0.12231959724035057
"Orillia CMA, ON, Canada",0.04570269848697551,0.31485429992892666,0.3734896943852169,0.3116560056858564,0.6625398611892704,0.272931907709623,0.06452823110110663
"Stratford CMA, ON, Canada",0.03573629081947013,0.2743545611015492,0.3652323580034425,0.3604130808950084,0.5964233038348082,0.3215339233038348,0.0820427728613569
"Owen Sound CMA, ON, Canada",0.03309284818067751,0.3139124293785311,0.36052259887005644,0.32556497175141247,0.6461971830985915,0.2743661971830986,0.0794366197183099
"Winkler CMA, MB, Canada",0.03197268353251597,0.2666666666666666,0.42774049217002263,0.3055928411633107,0.7128797603765512,0.24411638853230624,0.043003851091142506
"Whitehorse CMA, YT, Canada",,0.16370656370656372,0.27837837837837837,0.557915057915058,0.42871326449563135,0.38919777601270855,0.18208895949166007
"Brockville CMA, ON, Canada",0.03437500000000001,0.3148214929679046,0.3736025964659214,0.311575910566174,0.6441467676179385,0.283051834595224,0.07280139778683745
"Bathurst CMA, NB, Canada",0.036893530997304635,0.3801319648093841,0.3555718475073313,0.2642961876832846,0.7135018616500097,0.24083872232020379,0.04565941602978644
"Centre Wellington CMA, ON, Canada",0.017895255294697095,0.16305290546400683,0.31439722463139647,0.5225498699045967,0.527692622113223,0.35050071530758226,0.12180666257919484
"Parksville CMA, BC, Canada",0.02317052842140356,0.28133608815426975,0.39428374655647386,0.3243801652892564,0.6406076324564653,0.2821415339014451,0.07725083364208973
"Okotoks CMA, AB, Canada",0.024150566289140574,0.11589242053789729,0.2733496332518338,0.6107579462102689,0.5125650894272131,0.2997509621915327,0.18768394838125432
"Alma CMA, QC, Canada",0.02814738996929371,0.3420664206642065,0.35387453874538755,0.3040590405904059,0.6363073110285005,0.29140850888062786,0.07228418009087163
"Rivière-du-Loup CMA, QC, Canada",0.022662378817677523,0.3421932346233427,0.36287081275476724,0.29493595262189,0.6311390558562282,0.31283493672230983,0.05602600742146192
"Corner Brook CMA, NL, Canada",0.036735339400765184,0.3419253915746683,0.34149446016499935,0.31658014826033243,0.6647481481979832,0.27001829936961347,0.06523355243240332
"Fort St. John CMA, BC, Canada",0.028676988036593964,0.1585311240483653,0.29064039408867015,0.5508284818629646,0.4805406665113027,0.33069214635283156,0.18876718713586577
"Thetford Mines CMA, QC, Canada",0.029322162985529292,0.41918020108275367,0.36697602474864627,0.2138437741686001,0.7002927268633191,0.2623283044359378,0.03737896870074306
"Midland CMA, ON, Canada",0.034936998854524635,0.31449525452976684,0.38265746333045764,0.3028472821397755,0.664485559566787,0.2714350180505415,0.06407942238267152
"Sept-Îles CMA, QC, Canada",0.021179397097485335,0.28431786734008485,0.31233133886973,0.40335079379018507,0.5501942962523875,0.3087499176710796,0.141055786076533
"Miramichi CMA, NB, Canada",0.031669865642994226,0.343685300207039,0.3693581780538307,0.2869565217391303,0.6773907255380518,0.27645884180164193,0.046150432660306204
"Cranbrook CMA, BC, Canada",0.021130782410051424,0.24753804834377804,0.337958818263205,0.4145031333930171,0.5897850704876358,0.29535474924890237,0.11486018026346187
"Kentville CMA, NS, Canada",0.03869499241274663,0.34506437768240344,0.37467811158798264,0.2802575107296139,0.68805867522347,0.2585377034150815,0.053403621361448564
"Baie-Comeau CMA, QC, Canada",0.022391849170338575,0.287517748385863,0.3394488134517507,0.3730334381623862,0.5724124437487771,0.32038739972608116,0.10720015652514185
"Port Alberni CMA, BC, Canada",0.029471544715447107,0.33464223385689335,0.37652705061082037,0.28883071553228634,0.6707867839315427,0.2707392441169479,0.0584739719515094
"Wasaga Beach CMA, ON, Canada",0.02420667209113101,0.2666978047641291,0.39654367118169087,0.33675852405418,0.6650954513316046,0.2644355408908791,0.07046900777751602
"Collingwood CMA, ON, Canada",0.028418451400329503,0.2675736961451247,0.3387755102040818,0.3936507936507935,0.5934545454545453,0.2911515151515153,0.11539393939393947
"Squamish CMA, BC, Canada",0.031210191082802572,0.1439645625692137,0.28405315614617954,0.5719822812846068,0.48797434526990935,0.35221806520577215,0.15980758952431856
"Pembroke CMA, ON, Canada",0.032215933826730506,0.3033033033033031,0.36436436436436437,0.3323323323323325,0.617303609341826,0.3062632696390658,0.0764331210191082
"Williams Lake CMA, BC, Canada",0.028590724898694315,0.2645333333333331,0.33280000000000004,0.40266666666666673,0.6014215418261345,0.29469655549480606,0.10388190267905947
"Quesnel CMA, BC, Canada",0.025011266336187464,0.3069719042663892,0.34391259105098865,0.34911550468262226,0.6376210235131399,0.2661134163208852,0.09626556016597507
"Essa CMA, ON, Canada",0.015631978561857975,0.11103810775295668,0.31800262812089336,0.57095926412615,0.5305232558139535,0.363953488372093,0.10552325581395348
"Edmundston CMA, NB, Canada",0.03605592347314194,0.399400898652022,0.34548177733399893,0.25511732401397913,0.6987716359575654,0.2532104969290901,0.0480178671133445
"Cobourg CMA, ON, Canada",0.027911697538695754,0.26655443322109995,0.3754208754208754,0.3580246913580246,0.6131255618819301,0.2936769553491157,0.0931974827689541
"Yellowknife CMA, NT, Canada",,0.06474313863476426,0.17945109078114002,0.7558057705840957,0.36097717775634813,0.3137254901960787,0.32529733204757305
"Sainte-Agathe-des-Monts CMA, QC, Canada",0.03425186711305689,0.39516552811350525,0.35575407251707825,0.24908039936941642,0.6845454545454548,0.25848484848484826,0.05696969696969693
"Yorkton CMA, SK, Canada",0.02928104575163394,0.28615384615384637,0.34153846153846157,0.37230769230769195,0.591525984773254,0.3151274412446208,0.09334657398212531
"Lloydminster (Alberta part / partie de l'Alberta) CMA, AB, Canada",0.029504741833508968,0.1948051948051949,0.29733424470266584,0.5078605604921393,0.5195173882185946,0.3144073811213628,0.16607523066004268
"Salmon Arm CMA, BC, Canada",0.022824919441460798,0.2918781725888326,0.3540609137055838,0.3540609137055837,0.6392590185245369,0.2827429314267143,0.07799805004874878
"Terrace CMA, BC, Canada",0.024886272411024882,0.21271076523994822,0.3236057068741894,0.4636835278858624,0.5567885117493474,0.3182114882506526,0.125
"North Battleford CMA, SK, Canada",0.036760788492274876,0.277490297542044,0.35187580853816286,0.37063389391979323,0.5918580375782881,0.322894919972164,0.08524704244954777
"Nelson CMA, BC, Canada",0.03582887700534758,0.2902264600715138,0.35876042908224076,0.35101311084624537,0.6241976893453145,0.28915275994865214,0.08664955070603328
"Amos CMA, QC, Canada",0.02195945945945946,0.2891791044776118,0.3432835820895521,0.367537313432836,0.576975016880486,0.33423362592842687,0.0887913571910871
"Camrose CMA, AB, Canada",0.02861952861952864,0.28821243523316076,0.34261658031088094,0.36917098445595836,0.5983026874115982,0.30480905233380506,0.09688826025459683
"Swift Current CMA, SK, Canada",0.03237410071942445,0.2701482914248872,0.3352675693101224,0.3945841392649903,0.5754036413603573,0.32428718653383726,0.10030917210580549
"Tillsonburg CMA, ON, Canada",0.024316939890710387,0.30360415394013435,0.3762981062919977,0.320097739767868,0.6341383812010443,0.3009138381201046,0.0649477806788512
"Matane CMA, QC, Canada",0.03439667128987516,0.4266886326194399,0.3388248215266338,0.23448654585392636,0.6865284974093266,0.2681347150259066,0.04533678756476687
"Petawawa CMA, ON, Canada",0.010112684195319264,0.0877458396369138,0.3857791225416038,0.5264750378214825,0.42466281310211956,0.4736030828516375,0.10173410404624286
"Summerside CMA, PE, Canada",0.036827195467422115,0.3575525812619504,0.3747609942638623,0.26768642447418733,0.6980351602895553,0.26197862805929,0.039986211651154784
"Dawson Creek CMA, BC, Canada",0.028787438208781588,0.23980649619903227,0.333102971665515,0.42709053213545284,0.5527394707417075,0.314945956019381,0.13231457323891158
"Powell River CMA, BC, Canada",0.02750716332378223,0.33604505632040077,0.38798498122653297,0.2759699624530664,0.6785714285714286,0.2601078167115903,0.061320754716981146
"Steinbach CMA, MB, Canada",0.041240045506257116,0.313101406365655,0.38638045891931905,0.3005181347150259,0.6867966991747937,0.2614403600900225,0.0517629407351838
"Port Hope CMA, ON, Canada",0.025747262503699325,0.20760028149190704,0.3497536945812808,0.4426460239268121,0.5824329034506797,0.30986406413384454,0.10770303241547584
"Lloydminster (Saskatchewan part / partie de la Saskatchewan) CMA, SK, Canada",0.03488019411586291,0.1838983050847459,0.34830508474576266,0.46779661016949137,0.5602510460251046,0.34142259414225923,0.09832635983263613
"Sylvan Lake CMA, AB, Canada",0.02958397534668722,0.20371804802478707,0.33694810224632055,0.4593338497288924,0.550552599263201,0.3102742529676627,0.1391731477691363
"Canmore CMA, AB, Canada",0.03411651110395881,0.15718562874251504,0.3001497005988025,0.5426646706586824,0.49716446124763713,0.3262759924385633,0.17655954631379953
"Ladysmith CMA, BC, Canada",0.022729638348550317,0.24866644563437748,0.36772689625862326,0.3836066581069993,0.6298026652637314,0.2863209120331444,0.08387642270312423
"Dolbeau-Mistassini CMA, QC, Canada",0.02335967021642046,0.3708364174685418,0.35751295336787575,0.27165062916358246,0.6693044564764682,0.2815493544356517,0.04914618908788003
"Cowansville CMA, QC, Canada",0.03461812990720909,0.40868263473053873,0.3607784431137725,0.23053892215568875,0.700086430423509,0.2588591184096803,0.04105445116681072
"Kenora CMA, ON, Canada",0.027369141293191925,0.22291504286827726,0.3546375681995323,0.4224473889321905,0.5187783739166325,0.3710276516714815,0.11019397441188603
"Brooks CMA, AB, Canada",0.02698087431693989,0.1791044776119403,0.37014925373134344,0.45074626865671624,0.5540733682706049,0.37541686517389233,0.07050976655550262
"Strathmore CMA, AB, Canada",0.02975557917109458,0.21116279069767438,0.335813953488372,0.4530232558139536,0.5778191985088537,0.3024231127679404,0.11975768872320597
"High River CMA, AB, Canada",0.02222222222222223,0.23028105167724383,0.3816863100634633,0.38803263825929285,0.5974086071263304,0.3192966219342896,0.08329477093937995
"Trail CMA, BC, Canada",0.018745493871665454,0.27808326787117044,0.3574234092694422,0.36449332285938746,0.6051612903225805,0.2812903225806454,0.11354838709677431
"Lachute CMA, QC, Canada",0.04451926674148901,0.435483870967742,0.34869431643625187,0.21582181259600614,0.7173224785165083,0.24694708276797836,0.03573043871551333
"Grand Falls-Windsor CMA, NL, Canada",0.0411311053984576,0.36507936507936495,0.3416875522138682,0.29323308270676696,0.6961350510884051,0.23589515770768546,0.06796979120390935
"Ingersoll CMA, ON, Canada",0.022878228782287846,0.20427112349117912,0.3639740018570103,0.43175487465181056,0.5734396996715159,0.3458470201783198,0.08071328015016423
"Prince Rupert CMA, BC, Canada",0.023743569449940653,0.19999999999999996,0.30582524271844663,0.4941747572815534,0.5590994371482179,0.28330206378986855,0.15759849906191356
"Gander CMA, NL, Canada",0.029434546862896975,0.28982898289828984,0.3357335733573356,0.37443744374437454,0.6156769596199526,0.2831353919239904,0.10118764845605696
"Lacombe CMA, AB, Canada",0.025993883792048957,0.20158887785501486,0.349553128103277,0.44885799404170806,0.5704295704295703,0.3181818181818183,0.11138861138861145
"Portage la Prairie CMA, MB, Canada",0.041111981205951484,0.31588613406795213,0.3783287419651057,0.3057851239669421,0.6300751879699248,0.31077694235588976,0.05914786967418543
"Sainte-Marie CMA, QC, Canada",0.015738498789346248,0.2666034155597723,0.36148007590132825,0.3719165085388994,0.5770770770770771,0.3588588588588589,0.06406406406406404
"Thompson CMA, MB, Canada",0.0446601941747573,0.18069584736251393,0.3164983164983165,0.5028058361391695,0.5359513274336282,0.2909292035398231,0.1731194690265487
"Estevan CMA, SK, Canada",0.02148826104257862,0.1918604651162791,0.3110465116279072,0.49709302325581367,0.5112820512820512,0.3205128205128206,0.16820512820512826
"Wetaskiwin CMA, AB, Canada",0.03630363036303632,0.32352941176470573,0.3568627450980393,0.319607843137255,0.6375802997858672,0.29282655246252676,0.06959314775160597
"Weyburn CMA, SK, Canada",0.030341880341880442,0.2633165829145729,0.3346733668341706,0.4020100502512566,0.5573770491803276,0.32459016393442647,0.11803278688524581
"Campbellton (New Brunswick part / partie du Nouveau-Brunswick) CMA, NB, Canada",0.05116894574327303,0.44753946146703805,0.3240482822655526,0.2284122562674094,0.7573264781491003,0.20976863753213373,0.032904884318766064
"Elliot Lake CMA, ON, Canada",0.04725813642443158,0.49700085689802914,0.3273350471293916,0.17566409597257926,0.762582613116421,0.19013726487036095,0.047280122013218136
"Hawkesbury (Ontario part / partie de l'Ontario) CMA, ON, Canada",0.040712468193384234,0.4619188921859546,0.34421364985163194,0.1938674579624135,0.7335311572700296,0.22967359050445108,0.0367952522255193
"Hawkesbury (partie du Québec / Quebec part) CMA, QC, Canada",0.027472527472527472,0.44134078212290495,0.3687150837988827,0.18994413407821226,0.7251655629139073,0.24834437086092712,0.026490066225165563
"Campbellton (partie du Québec / Quebec part) CMA, QC, Canada",0.023166023166023165,0.45161290322580655,0.34677419354838707,0.20161290322580647,0.7546296296296297,0.21759259259259253,0.027777777777777776
